Title,Brand,Price,ItemStatus,NbFavourite,UserRating,NbEvalUser,Description,URL,Type
Carhartt Crewneck,Carhartt,12.0,4,0,4.8,170,No description,https://www.vinted.fr/items/4343418954-carhartt-crewneck,sweats
Carhartt Sweater,Carhartt,55.0,3,4,5,51,Nur einmal getragen,https://www.vinted.fr/items/5292094387-carhartt-sweater,sweats
Carhartt Sweater,Carhartt,15.0,4,1,5,458,"Wurde gerne getragen, daher nicht mehr intensiv schwarz",https://www.vinted.fr/items/2520731022-carhartt-sweater,sweats
Schöner Carhart sweater Größe M,Carhartt,55.0,3,13,5,19,"Der Sweater befindet sich in einem sehr guten Zustand ohne irgendwelche Mängel. Er hat einen sehr schönen boxy fit :)
Neupreis: 120€

Bei Fragen oder Wunsch nach mehr Bildern gerne melden :)
#carhartt #carharttwip #knitsweater #sweater",https://www.vinted.fr/items/5333019750-schoner-carhart-sweater-grosse-m,sweats
vintage carhartt pulli seeater crewneck,Carhartt,28.0,3,5,4.7,46,"Moin!
Verkaufe dieses tolle Kleidungsstück:)
Verkaufe hier viele Klamotten also reinschauen lohnt sich :)
Tierfreier Nichtraucher Haushalt",https://www.vinted.fr/items/4921082104-vintage-carhartt-pulli-seeater-crewneck,sweats
Carhartt Sweater grau,Carhartt,35.0,4,3,5,21,"Ansich gute condition hat aber ein kleines Loch hinten welches man beim tragen nicht sieht 
Bei Fragen gerne melden",https://www.vinted.fr/items/5086736700-carhartt-sweater-grau,sweats
Carhartt Sweater,Carhartt,25.0,3,2,5,9,"dünner Stoff, 
Größe S, fällt aber relativ groß aus (eher M)

#vintage #carhartt",https://www.vinted.fr/items/3375769051-carhartt-sweater,sweats
Carhartt Sweatshirt Pullover Schwarz Tomorrow,Carhartt,25.0,3,2,5,4,"Schwarzer Sweater mit Aufdruck Vorne und auf den Ärmeln.
Sehr guter Zustand.",https://www.vinted.fr/items/820557471-carhartt-sweatshirt-pullover-schwarz-tomorrow,sweats
Carhartt sweater,Carhartt,30.0,4,16,No rating,No evaluations,Ich verkaufe meinen dunkel blauen carhartt Sweater in der Größe S.  Der Pulli hat einen sehr weichen Stoff und ist sehr angenehm zu tragen. Leider hat der Sweater ein kleines Loch (siehe letztes Bild) fällt aber nicht weiter auf :),https://www.vinted.fr/items/4816722573-carhartt-sweater,sweats
Grauer Carhartt Pullover,Carhartt,20.0,3,0,5,6,Grauer Carhartt Pullover mit roter Brusttasche,https://www.vinted.fr/items/5900323107-grauer-carhartt-pullover,sweats
Carhartt Sweatshirt,Carhartt,12.0,4,0,4.6,36,Carhartt College Sweater,https://www.vinted.fr/items/5604507961-carhartt-sweatshirt,sweats
The north Face Pullover,The North Face,10.0,4,4,4.6,9,Öfters getragen guter Zustand,https://www.vinted.fr/items/6035575906-the-north-face-pullover,sweats
The North Face,The North Face,15.0,3,2,No rating,No evaluations,"Nur ein Mal getragen 

Keine Rückgabe oder Garantie",https://www.vinted.fr/items/6032013490-the-north-face,sweats
Fleece pullover black,The North Face,30.0,1,12,4.9,236,New with tags.,https://www.vinted.fr/items/6025164010-fleece-pullover-black,sweats
The North Face Fleece Zip Hoodie,The North Face,24.99,3,17,4.9,27,"Wurde etwas getragen aber hat noch einen super Zustand. Keine Verfärbungen, Löcher, etc.",https://www.vinted.fr/items/6021407069-the-north-face-fleece-zip-hoodie,sweats
The North Face Pullover Schwarz,The North Face,39.9,2,0,4.7,36,"Super Zustand, Größe S",https://www.vinted.fr/items/6034560058-the-north-face-pullover-schwarz,sweats
Sweat The North Face L,The North Face,20.0,3,6,4.2,5,"Sehr guter Zustand. Nichtraucherhaushalt. Versand 3,99€",https://www.vinted.fr/items/6022717649-sweat-the-north-face-l,sweats
North Face XXL,The North Face,10.0,4,15,4.8,25,"Pullover komplett schwarz eingefärbt, und danach wurde er nicht mehr getragen. Ist aber auch nicht mehr der neuste.",https://www.vinted.fr/items/5984029659-north-face-xxl,sweats
The North Face Pullover Herren Gr. L,The North Face,28.0,3,4,4.9,64,"Geprüfter Zustand: Sehr gut ✅

100% Original ✅

Tier und rauchfreier Haushalt ✅",https://www.vinted.fr/items/6012614627-the-north-face-pullover-herren-gr-l,sweats
Schwarzes The North Face Sweater,The North Face,10.0,3,7,5,10,Schwarzes Sweatshirt mit Seitentasche am linken Ärmel und versteckten Bauchaschen.,https://www.vinted.fr/items/5972133603-schwarzes-the-north-face-sweater,sweats
The North Face Pullover/Größe:S,The North Face,4.0,4,6,5,3,Ein sehr schöner und bequemer Pullover.,https://www.vinted.fr/items/5946523171-the-north-face-pullovergrosses,sweats
schwarzer The North Face Pullover,The North Face,18.0,3,19,5,43,sehr gut erhaltener The North Face Pullover Gr.XS  mit Rückenprint,https://www.vinted.fr/items/5981637187-schwarzer-the-north-face-pullover,sweats
The North Face Sweater | Size M,The North Face,22.99,3,0,5,15,"Kaum getragener North Face Sweater, in gutem Zustand. Perfekt zum Ausgehen oder auch einfach für den Alltag.


📏Maße
Schulter zu Schulter: 44 cm
Länge: 68 cm


📏Größe: M
🖌️Farbe: Schwarz


Bei Fragen gerne melden 🙋 



#Vintage #Y2K #Sweater #TNF #y2k",https://www.vinted.fr/items/6017869097-the-north-face-sweater-size-m,sweats
North Face Hoodie ,The North Face,8.0,4,19,5,85,"in gutem Zustand 
bequem",https://www.vinted.fr/items/1742299852-north-face-hoodie,sweats
The North Face Half Zip,The North Face,15.0,4,3,3.9,41,"Grau-/mintfarbiger Half Zip von The North Face
Größe:L
Kleine Stelle vorne am Pulli (wie auf dem Bild zu sehen)",https://www.vinted.fr/items/5981774550-the-north-face-half-zip,sweats
weißer The North Face Pullover ,The North Face,7.0,Satisfactory,10,4.9,27,"diverse Gebrauchsspuren, gehen aus den Bildern hervor",https://www.vinted.fr/items/4215805608-weisser-the-north-face-pullover,sweats
The North Face Vintage Fleece Pullover Herren L Schwarz Half Zip,The North Face,25.0,3,2,5,396,"Schulter zu Schulter: (Breite): 48cm
Achsel zu Achsel: (Breite): 54cm
Nacken bis Bund: (Länge): 71cm 
(Die Angaben können um 3 cm variieren)
Überprüfe die Maße an eigener Vergleichskleidung, um einen Fehlkauf zu vermeiden. Sonst frag uns gerne.
Zustandsranking: 10/10

Ich gebe gerne bis zu 50% Mengenrabatt bei kauf von mehreren Artikeln.

Nice zu rocken.
Wenn du nett fragst, können wir gerne Verhandeln. 🥳
Ich brauche Platz, daher werden wir uns auf eine guten Preis einigen können. 
Bevorzugter Versand über DHL, Hermes oder UPS.

Folge gerne für mehr nice Pieces. Ich lade hier regelmäßig neuen Stuff hoch. 🥰

Ich reserviere maximal 24 Stunden. Wenn die Zahlung nach Ablauf nicht eingegangen ist, geht der Artikel wieder online. 

Wenn du den Rückversand übernimmst, gebe ich dir gerne Geld zurück Garantie. 
 
Bezahlung über Vinted, PayPal oder Banküberweisung möglich. 

Keine Fitpics.

#VintagePullover #Strickpullover #VintageStyle #RetroFashion #SecondHandMode #NachhaltigeMode #VintageLover #PulloverWetter #KuscheligWarm #ModeMitGeschichte #Uniqefinds #90sFashion #80sStyle #CozyVintage #WinterOutfit",https://www.vinted.fr/items/6027657188-the-north-face-vintage-fleece-pullover-herren-l-schwarz-half-zip,sweats
The North Face Pulli,The North Face,7.0,3,9,4.7,15,The North Face Long sleeve in schwarz mit Print,https://www.vinted.fr/items/4412632551-the-north-face-pulli,sweats
babyblauer north face pullover,The North Face,10.0,3,27,2,4,"kaum getragen, Größe M Damen",https://www.vinted.fr/items/5777779745-babyblauer-north-face-pullover,sweats
Punker The North Face Pulli,The North Face,25.0,3,1,5,1,Einmal getragen,https://www.vinted.fr/items/6001949684-punker-the-north-face-pulli,sweats
The North Face Hoodie in M Olivegrün,The North Face,10.0,Satisfactory,25,4.2,5,"Der Hoodie hat Gebrauchsspuren, wie auf den Bildern ersichtlich.

Dies ist ein Privatkauf und schließt jegliches Umtauschrecht aus.",https://www.vinted.fr/items/1454226249-the-north-face-hoodie-in-m-olivegrun,sweats
Sweatshirt The North Face XL,The North Face,13.0,3,17,4,4,Nichtraucherhaushalt,https://www.vinted.fr/items/5889143857-sweatshirt-the-north-face-xl,sweats
The North Face sweater M,The North Face,10.0,3,13,4.4,14,"Paar mal getragen aber ohne Gebrauchsspuren. Mir leider zu groß, würde ihn sonst selbst tragen .
Lg",https://www.vinted.fr/items/5023829789-the-north-face-sweater-m,sweats
The North Face Half ZIP Pullover,The North Face,6.0,4,7,4.3,18,"Logo abgegangen über zeit, sonst sehr guter Zustand, Größe: S/M",https://www.vinted.fr/items/5515089243-the-north-face-half-zip-pullover,sweats
Sweater Dunkelblau ,The North Face,12.0,4,24,4.3,35,Guter Zustand,https://www.vinted.fr/items/3579699084-sweater-dunkelblau,sweats
The North Face Sweater Weiß,The North Face,12.0,4,10,5,13,"Weicher Stoff, Neupreis lag bei 80€",https://www.vinted.fr/items/2933223719-the-north-face-sweater-weiss,sweats
The North Face ,The North Face,12.5,4,14,4.6,10,basic,https://www.vinted.fr/items/1374236609-the-north-face,sweats
TheNorthFace Pullover Sleeve,The North Face,12.0,3,10,5,15,Original The North Face,https://www.vinted.fr/items/5807510619-thenorthface-pullover-sleeve,sweats
The North Face Pullover,The North Face,15.0,3,4,5,3,Selten getragen in sehr gutem Zustand,https://www.vinted.fr/items/5945412508-the-north-face-pullover,sweats
Weißer North Face Pullover Gr. M,The North Face,15.0,4,24,4.9,12,"Pullover in gutem Zustand, hat kleines Loch",https://www.vinted.fr/items/2624982307-weisser-north-face-pullover-gr-m,sweats
The North Face Pullover,The North Face,15.0,2,13,4.9,114,"Wie neu
Fällt etwas kleiner aus",https://www.vinted.fr/items/5212790475-the-north-face-pullover,sweats
The North Face Pullover ,The North Face,15.0,4,13,5,1,Original siehe Bilder,https://www.vinted.fr/items/2768579179-the-north-face-pullover,sweats
The North Face Pullover,The North Face,25.0,3,3,5,4,"Schöner, selten getragener Pullover",https://www.vinted.fr/items/5978363150-the-north-face-pullover,sweats
The North Face - Essential - Oversize-Sweatshirt in Blau,The North Face,14.0,4,12,4.5,16,"Größe wie angegeben 
Unisex",https://www.vinted.fr/items/3296420690-the-north-face-essential-oversize-sweatshirt-in-blau,sweats
The North Face Pullover,The North Face,15.0,3,12,4.4,13,"Schwarzer The North Face Pullover aus eher dicker Baumwolle. Sehr guter Zustand, Größe L (Männer).",https://www.vinted.fr/items/4706667819-the-north-face-pullover,sweats
Sweat The North Face,The North Face,15.0,3,6,4.9,573,"Sweat The North Face 
Très bon état 
Taille L",https://www.vinted.fr/items/6041077266-sweat-the-north-face,sweats
The North Face sweater,The North Face,15.0,3,11,5,8,Very good quality,https://www.vinted.fr/items/5697833935-the-north-face-sweater,sweats
Grauer The North Face Pullover,The North Face,15.0,4,10,4.9,44,"-nicht oft getragen 
-Nichtraucher Haushalt 
-Katzenhaushalt",https://www.vinted.fr/items/5454353019-grauer-the-north-face-pullover,sweats
The North Face Pullover,The North Face,15.0,3,13,No rating,No evaluations,Nur selten getragen,https://www.vinted.fr/items/4518206274-the-north-face-pullover,sweats
The North Face Hoodie Gr M wie neu,The North Face,13.0,3,7,4.8,171,"Nur 1-2 mal getragen 
Aus den USA",https://www.vinted.fr/items/5334140713-the-north-face-hoodie-gr-m-wie-neu,sweats
The North face Pullover schwarz ,The North Face,14.0,4,11,4.8,36,"Gut erhaltener schwarzer The north face pullover, Grösse S, keine Mängel",https://www.vinted.fr/items/2484309352-the-north-face-pullover-schwarz,sweats
The North Face sweater,The North Face,20.0,3,1,5,2,"Nicht Raucher Haushalt 

Keine Haustiere 

Größe: M",https://www.vinted.fr/items/5994542428-the-north-face-sweater,sweats
The North Face Long sleeve/Langarm Shirt ,The North Face,15.0,3,14,5,5,Sehr gut erhaltenes Long sleeve von The NORTH FACE!,https://www.vinted.fr/items/1937599388-the-north-face-long-sleevelangarm-shirt,sweats
The North Face Sweater Herren L,The North Face,30.0,3,8,5,363,"Marke: The North Face
Produkt: Sweatshirt für Herren
Produktnummer: NF0A89EV
Print: kleines Box Log auf der Brust
Farbe: hellgrau 
Größe: L
Material: Baumwolle / Polyester

#thenorthface #tnf #sweatshirt #grey #boxlogo",https://www.vinted.fr/items/5986025465-the-north-face-sweater-herren-l,sweats
The North Face Pullover,The North Face,15.0,3,9,4.8,86,"Ist in einem super Zustand.   
Bei Fragen gerne melden.",https://www.vinted.fr/items/5534277557-the-north-face-pullover,sweats
altrosa Pullover von the Northface,The North Face,15.0,3,14,4.7,12,"Schöner altrosa Pullover von The Northface in S. 
Kein Verkauf übers System 🌻",https://www.vinted.fr/items/4692831610-altrosa-pullover-von-the-northface,sweats
North face hoodie ,The North Face,10.0,3,6,5,24,"Guter Zustand
Bei Fragen gerne melden 😊",https://www.vinted.fr/items/3786763147-north-face-hoodie,sweats
The North Face Sweater,The North Face,10.0,4,5,5,88,- Mängel aus den Bildern zu entnehmen,https://www.vinted.fr/items/5153102772-the-north-face-sweater,sweats
The North Face Sweatshirt Grau / Blaues Logo auf dem Rücken,The North Face,17.0,4,11,4.5,17,"Moin, 
dieses Sweatshirt wurde einige Male getragen. Es fittet sehr gut! Noch gut erhalten!",https://www.vinted.fr/items/3325220899-the-north-face-sweatshirt-grau-blaues-logo-auf-dem-rucken,sweats
The north Face Pullover,The North Face,10.0,4,4,4.6,9,Öfters getragen guter Zustand,https://www.vinted.fr/items/6035575906-the-north-face-pullover,sweats
The North Face,The North Face,15.0,3,2,No rating,No evaluations,"Nur ein Mal getragen 

Keine Rückgabe oder Garantie",https://www.vinted.fr/items/6032013490-the-north-face,sweats
Fleece pullover black,The North Face,30.0,1,12,4.9,236,New with tags.,https://www.vinted.fr/items/6025164010-fleece-pullover-black,sweats
The North Face Fleece Zip Hoodie,The North Face,24.99,3,17,4.9,27,"Wurde etwas getragen aber hat noch einen super Zustand. Keine Verfärbungen, Löcher, etc.",https://www.vinted.fr/items/6021407069-the-north-face-fleece-zip-hoodie,sweats
The North Face Pullover Schwarz,The North Face,39.9,2,0,4.7,36,"Super Zustand, Größe S",https://www.vinted.fr/items/6034560058-the-north-face-pullover-schwarz,sweats
Sweat The North Face L,The North Face,20.0,3,6,4.2,5,"Sehr guter Zustand. Nichtraucherhaushalt. Versand 3,99€",https://www.vinted.fr/items/6022717649-sweat-the-north-face-l,sweats
North Face XXL,The North Face,10.0,4,15,4.8,25,"Pullover komplett schwarz eingefärbt, und danach wurde er nicht mehr getragen. Ist aber auch nicht mehr der neuste.",https://www.vinted.fr/items/5984029659-north-face-xxl,sweats
The North Face Pullover Herren Gr. L,The North Face,28.0,3,4,4.9,64,"Geprüfter Zustand: Sehr gut ✅

100% Original ✅

Tier und rauchfreier Haushalt ✅",https://www.vinted.fr/items/6012614627-the-north-face-pullover-herren-gr-l,sweats
Schwarzes The North Face Sweater,The North Face,10.0,3,7,5,10,Schwarzes Sweatshirt mit Seitentasche am linken Ärmel und versteckten Bauchaschen.,https://www.vinted.fr/items/5972133603-schwarzes-the-north-face-sweater,sweats
The North Face Pullover/Größe:S,The North Face,4.0,4,6,5,3,Ein sehr schöner und bequemer Pullover.,https://www.vinted.fr/items/5946523171-the-north-face-pullovergrosses,sweats
schwarzer The North Face Pullover,The North Face,18.0,3,19,5,43,sehr gut erhaltener The North Face Pullover Gr.XS  mit Rückenprint,https://www.vinted.fr/items/5981637187-schwarzer-the-north-face-pullover,sweats
The North Face Sweater | Size M,The North Face,22.99,3,0,5,15,"Kaum getragener North Face Sweater, in gutem Zustand. Perfekt zum Ausgehen oder auch einfach für den Alltag.


📏Maße
Schulter zu Schulter: 44 cm
Länge: 68 cm


📏Größe: M
🖌️Farbe: Schwarz


Bei Fragen gerne melden 🙋 



#Vintage #Y2K #Sweater #TNF #y2k",https://www.vinted.fr/items/6017869097-the-north-face-sweater-size-m,sweats
North Face Hoodie ,The North Face,8.0,4,19,5,85,"in gutem Zustand 
bequem",https://www.vinted.fr/items/1742299852-north-face-hoodie,sweats
The North Face Half Zip,The North Face,15.0,4,3,3.9,41,"Grau-/mintfarbiger Half Zip von The North Face
Größe:L
Kleine Stelle vorne am Pulli (wie auf dem Bild zu sehen)",https://www.vinted.fr/items/5981774550-the-north-face-half-zip,sweats
weißer The North Face Pullover ,The North Face,7.0,Satisfactory,10,4.9,27,"diverse Gebrauchsspuren, gehen aus den Bildern hervor",https://www.vinted.fr/items/4215805608-weisser-the-north-face-pullover,sweats
The North Face Vintage Fleece Pullover Herren L Schwarz Half Zip,The North Face,25.0,3,2,5,396,"Schulter zu Schulter: (Breite): 48cm
Achsel zu Achsel: (Breite): 54cm
Nacken bis Bund: (Länge): 71cm 
(Die Angaben können um 3 cm variieren)
Überprüfe die Maße an eigener Vergleichskleidung, um einen Fehlkauf zu vermeiden. Sonst frag uns gerne.
Zustandsranking: 10/10

Ich gebe gerne bis zu 50% Mengenrabatt bei kauf von mehreren Artikeln.

Nice zu rocken.
Wenn du nett fragst, können wir gerne Verhandeln. 🥳
Ich brauche Platz, daher werden wir uns auf eine guten Preis einigen können. 
Bevorzugter Versand über DHL, Hermes oder UPS.

Folge gerne für mehr nice Pieces. Ich lade hier regelmäßig neuen Stuff hoch. 🥰

Ich reserviere maximal 24 Stunden. Wenn die Zahlung nach Ablauf nicht eingegangen ist, geht der Artikel wieder online. 

Wenn du den Rückversand übernimmst, gebe ich dir gerne Geld zurück Garantie. 
 
Bezahlung über Vinted, PayPal oder Banküberweisung möglich. 

Keine Fitpics.

#VintagePullover #Strickpullover #VintageStyle #RetroFashion #SecondHandMode #NachhaltigeMode #VintageLover #PulloverWetter #KuscheligWarm #ModeMitGeschichte #Uniqefinds #90sFashion #80sStyle #CozyVintage #WinterOutfit",https://www.vinted.fr/items/6027657188-the-north-face-vintage-fleece-pullover-herren-l-schwarz-half-zip,sweats
The North Face Pulli,The North Face,7.0,3,9,4.7,15,The North Face Long sleeve in schwarz mit Print,https://www.vinted.fr/items/4412632551-the-north-face-pulli,sweats
babyblauer north face pullover,The North Face,10.0,3,27,2,4,"kaum getragen, Größe M Damen",https://www.vinted.fr/items/5777779745-babyblauer-north-face-pullover,sweats
Punker The North Face Pulli,The North Face,25.0,3,1,5,1,Einmal getragen,https://www.vinted.fr/items/6001949684-punker-the-north-face-pulli,sweats
The North Face Hoodie in M Olivegrün,The North Face,10.0,Satisfactory,25,4.2,5,"Der Hoodie hat Gebrauchsspuren, wie auf den Bildern ersichtlich.

Dies ist ein Privatkauf und schließt jegliches Umtauschrecht aus.",https://www.vinted.fr/items/1454226249-the-north-face-hoodie-in-m-olivegrun,sweats
Sweatshirt The North Face XL,The North Face,13.0,3,17,4,4,Nichtraucherhaushalt,https://www.vinted.fr/items/5889143857-sweatshirt-the-north-face-xl,sweats
The North Face sweater M,The North Face,10.0,3,13,4.4,14,"Paar mal getragen aber ohne Gebrauchsspuren. Mir leider zu groß, würde ihn sonst selbst tragen .
Lg",https://www.vinted.fr/items/5023829789-the-north-face-sweater-m,sweats
The North Face Half ZIP Pullover,The North Face,6.0,4,7,4.3,18,"Logo abgegangen über zeit, sonst sehr guter Zustand, Größe: S/M",https://www.vinted.fr/items/5515089243-the-north-face-half-zip-pullover,sweats
Sweater Dunkelblau ,The North Face,12.0,4,24,4.3,35,Guter Zustand,https://www.vinted.fr/items/3579699084-sweater-dunkelblau,sweats
The North Face Sweater Weiß,The North Face,12.0,4,10,5,13,"Weicher Stoff, Neupreis lag bei 80€",https://www.vinted.fr/items/2933223719-the-north-face-sweater-weiss,sweats
The North Face ,The North Face,12.5,4,14,4.6,10,basic,https://www.vinted.fr/items/1374236609-the-north-face,sweats
TheNorthFace Pullover Sleeve,The North Face,12.0,3,10,5,15,Original The North Face,https://www.vinted.fr/items/5807510619-thenorthface-pullover-sleeve,sweats
The North Face Pullover,The North Face,15.0,3,4,5,3,Selten getragen in sehr gutem Zustand,https://www.vinted.fr/items/5945412508-the-north-face-pullover,sweats
Weißer North Face Pullover Gr. M,The North Face,15.0,4,24,4.9,12,"Pullover in gutem Zustand, hat kleines Loch",https://www.vinted.fr/items/2624982307-weisser-north-face-pullover-gr-m,sweats
The North Face Pullover,The North Face,15.0,2,13,4.9,114,"Wie neu
Fällt etwas kleiner aus",https://www.vinted.fr/items/5212790475-the-north-face-pullover,sweats
The North Face Pullover ,The North Face,15.0,4,13,5,1,Original siehe Bilder,https://www.vinted.fr/items/2768579179-the-north-face-pullover,sweats
The North Face Pullover,The North Face,25.0,3,3,5,4,"Schöner, selten getragener Pullover",https://www.vinted.fr/items/5978363150-the-north-face-pullover,sweats
The North Face - Essential - Oversize-Sweatshirt in Blau,The North Face,14.0,4,12,4.5,16,"Größe wie angegeben 
Unisex",https://www.vinted.fr/items/3296420690-the-north-face-essential-oversize-sweatshirt-in-blau,sweats
The North Face Pullover,The North Face,15.0,3,12,4.4,13,"Schwarzer The North Face Pullover aus eher dicker Baumwolle. Sehr guter Zustand, Größe L (Männer).",https://www.vinted.fr/items/4706667819-the-north-face-pullover,sweats
Sweat The North Face,The North Face,15.0,3,6,4.9,573,"Sweat The North Face 
Très bon état 
Taille L",https://www.vinted.fr/items/6041077266-sweat-the-north-face,sweats
The North Face sweater,The North Face,15.0,3,11,5,8,Very good quality,https://www.vinted.fr/items/5697833935-the-north-face-sweater,sweats
Grauer The North Face Pullover,The North Face,15.0,4,10,4.9,44,"-nicht oft getragen 
-Nichtraucher Haushalt 
-Katzenhaushalt",https://www.vinted.fr/items/5454353019-grauer-the-north-face-pullover,sweats
The North Face Pullover,The North Face,15.0,3,13,No rating,No evaluations,Nur selten getragen,https://www.vinted.fr/items/4518206274-the-north-face-pullover,sweats
The North Face Hoodie Gr M wie neu,The North Face,13.0,3,7,4.8,171,"Nur 1-2 mal getragen 
Aus den USA",https://www.vinted.fr/items/5334140713-the-north-face-hoodie-gr-m-wie-neu,sweats
The North face Pullover schwarz ,The North Face,14.0,4,11,4.8,36,"Gut erhaltener schwarzer The north face pullover, Grösse S, keine Mängel",https://www.vinted.fr/items/2484309352-the-north-face-pullover-schwarz,sweats
The North Face sweater,The North Face,20.0,3,1,5,2,"Nicht Raucher Haushalt 

Keine Haustiere 

Größe: M",https://www.vinted.fr/items/5994542428-the-north-face-sweater,sweats
The North Face Long sleeve/Langarm Shirt ,The North Face,15.0,3,14,5,5,Sehr gut erhaltenes Long sleeve von The NORTH FACE!,https://www.vinted.fr/items/1937599388-the-north-face-long-sleevelangarm-shirt,sweats
The North Face Sweater Herren L,The North Face,30.0,3,8,5,363,"Marke: The North Face
Produkt: Sweatshirt für Herren
Produktnummer: NF0A89EV
Print: kleines Box Log auf der Brust
Farbe: hellgrau 
Größe: L
Material: Baumwolle / Polyester

#thenorthface #tnf #sweatshirt #grey #boxlogo",https://www.vinted.fr/items/5986025465-the-north-face-sweater-herren-l,sweats
The North Face Pullover,The North Face,15.0,3,9,4.8,86,"Ist in einem super Zustand.   
Bei Fragen gerne melden.",https://www.vinted.fr/items/5534277557-the-north-face-pullover,sweats
altrosa Pullover von the Northface,The North Face,15.0,3,14,4.7,12,"Schöner altrosa Pullover von The Northface in S. 
Kein Verkauf übers System 🌻",https://www.vinted.fr/items/4692831610-altrosa-pullover-von-the-northface,sweats
North face hoodie ,The North Face,10.0,3,6,5,24,"Guter Zustand
Bei Fragen gerne melden 😊",https://www.vinted.fr/items/3786763147-north-face-hoodie,sweats
The North Face Sweater,The North Face,10.0,4,5,5,88,- Mängel aus den Bildern zu entnehmen,https://www.vinted.fr/items/5153102772-the-north-face-sweater,sweats
The North Face Sweatshirt Grau / Blaues Logo auf dem Rücken,The North Face,17.0,4,11,4.5,17,"Moin, 
dieses Sweatshirt wurde einige Male getragen. Es fittet sehr gut! Noch gut erhalten!",https://www.vinted.fr/items/3325220899-the-north-face-sweatshirt-grau-blaues-logo-auf-dem-rucken,sweats
The North Face Sweater,The North Face,10.0,4,5,5,88,- Mängel aus den Bildern zu entnehmen,https://www.vinted.fr/items/5153102772-the-north-face-sweater,sweats
The North Face Sweatshirt Grau / Blaues Logo auf dem Rücken,The North Face,17.0,4,11,4.5,17,"Moin, 
dieses Sweatshirt wurde einige Male getragen. Es fittet sehr gut! Noch gut erhalten!",https://www.vinted.fr/items/3325220899-the-north-face-sweatshirt-grau-blaues-logo-auf-dem-rucken,sweats
TheNorthFace sweater ,The North Face,15.0,3,42,4.7,19,"Cw: olivgrün
Con 8,5/10
Size L fitted aber auch M",https://www.vinted.fr/items/735203631-thenorthface-sweater,sweats
The North Face Pullover,The North Face,15.0,3,8,5,32,"The North Face Longsleeve, 100% Baumwolle",https://www.vinted.fr/items/846300171-the-north-face-pullover,sweats
Weißer The North Face Hoodie,The North Face,6.0,4,3,4.5,15,"Ab und zu getragen
Hat an der bauchtasche oben links 2 Löcher.
Verkauf nur über Paypal.",https://www.vinted.fr/items/5346260611-weisser-the-north-face-hoodie,sweats
North Face Pullover Gr.XS,The North Face,15.0,3,10,5,99,"Der Pullover ist in einem sehr guten Zustand 

Wir sind ein Nichtraucherhaushalt",https://www.vinted.fr/items/5311930759-north-face-pullover-grxs,sweats
The north face pullover,The North Face,15.0,4,10,No rating,No evaluations,oft getragen aber hing jetzt nur noch im Schrank. Kann jedes Gechlecht tragen,https://www.vinted.fr/items/1801691867-the-north-face-pullover,sweats
"Grauer North Face Pullover, 22€ Verhandelbar",The North Face,16.0,3,8,5,7,"North Face Pullover in grau, Größe XS, Artikel nahezu ungetragen",https://www.vinted.fr/items/2268198083-grauer-north-face-pullover-22eu-verhandelbar,sweats
"Vintage The North Face Pullover, Half zipper, Zipper, Reißverschluss Pullover, hoodie, weiß, Größe M",The North Face,15.0,3,7,5,46,"Zustand: Gut, keine sichtbar auffälligen Mängel 

Größe: M

Farbe: dunkleres weiß 

Bei Fragen einfach melden!",https://www.vinted.fr/items/5776166748-vintage-the-north-face-pullover-half-zipper-zipper-reissverschluss-pullover-hoodie-weiss-grosse-m,sweats
North Face hoodie,The North Face,14.0,4,8,3.4,5,"-oft getragen 
-guter Zustand 
Size M, aber fittet eher S",https://www.vinted.fr/items/4794272869-north-face-hoodie,sweats
Dünner The North Face Pullover ,The North Face,15.0,3,9,5,9,"Er ist in einem sehr guten Zustand, da ich ihn kaum getragen habe. 

Preis inklusive Verpackungskosten und Sendungskosten.",https://www.vinted.fr/items/3441251300-dunner-the-north-face-pullover,sweats
The north Face Sweater,The North Face,20.0,4,2,5,9,"Schwarzer The North Face Sweater in guten Zustand 
Gr S
Bei Fragen gerne melden 👍",https://www.vinted.fr/items/5981080729-the-north-face-sweater,sweats
Pullover von the north face,The North Face,15.0,4,9,5,8,"verkauft wird ein grauer Pullover der Fa. the north face.
Er ist in einem sehr guten Zustand",https://www.vinted.fr/items/2383089397-pullover-von-the-north-face,sweats
North Face Sweatshirt,The North Face,15.0,4,0,3.9,41,Selten getragen,https://www.vinted.fr/items/5988998848-north-face-sweatshirt,sweats
North Face Pulli in grau,The North Face,10.0,4,5,5,178,"Leichtes Pilling und 2 kleine Flecken über der Tasche (kaum sichtbar). 
Sonst in einem guten getragenen Zustand.",https://www.vinted.fr/items/4357932841-north-face-pulli-in-grau,sweats
North Face Hoodie,The North Face,15.0,4,6,5,2,Guter Zustand,https://www.vinted.fr/items/1289655077-north-face-hoodie,sweats
North face Hoodie Größe L,The North Face,15.0,4,8,5,23,Verkauf hier einen Hoodie von north face in der Größe L Farbe blau,https://www.vinted.fr/items/5031871209-north-face-hoodie-grosse-l,sweats
Grauer Fleece Pullover Northface,The North Face,25.0,3,36,4.8,5,Noch im sehr guten Zustand.,https://www.vinted.fr/items/5490590465-grauer-fleece-pullover-northface,sweats
Oberteil ,The North Face,10.0,3,5,4.8,43,"The North Face cropped Oberteil von Asos gekauft np war 25€ 
2 mal getragen",https://www.vinted.fr/items/3335272922-oberteil,sweats
